Age0,Age180,Age30,Age360,Age540,Age720,Age90,Cell,Group,MaxSize,Mounts,NumFiles,Path,Usage,User
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,62,/nfs/isw/home,0,gshakour
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,nrajderk
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,yftong
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,skulik
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,saholmes
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,jfjohns2
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,yjathave
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,mmeterel
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,ssingh11
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,37,/nfs/isw/home,0,mkrzywie
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,isiddiqi
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,38,/nfs/isw/home,0,renickle
0,0,0,0,0,0,0,isw,,Unlimited,/nfs/isw/home,10,/nfs/isw/home,0,8942
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,34,/nfs/isw/home,0,tsamu
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,hjones
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,akilla
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,jlirvin
0,0,0,0,0,0,0,isw,,Unlimited,/nfs/isw/home,13,/nfs/isw/home,0,19157
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,37,/nfs/isw/home,0,psharm3
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,vcyadav
0,0,0,0,0,0,0,isw,new_user,Unlimited,/nfs/isw/home,8,/nfs/isw/home,0,stallapr
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,aletendr
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,fdbodine
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,jge1
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,hnguye19
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,10,/nfs/isw/home,0,dsolomo2
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,dbhatia
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,bddobbs
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,tmwilso1
0,0,0,0,0,0,0,isw,new_user,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,tcnguyen
0,0,0,0,0,0,0,isw,new_user,Unlimited,/nfs/isw/home,12,/nfs/isw/home,0,bgleeson
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,eroitman
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,smuniyap
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,mcangadi
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,mkchught
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,jsequei1
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,gjain
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,vbhutani
0,0,0,0,0,0,0,isw,new_user,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,ssomavar
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,cmle
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,dkim113
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,smmasood
0,0,0,0,0,0,0,isw,new_user,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,thusain
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,tdnelson
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,amitc
0,0,0,0,0,0,0,isw,new_user,Unlimited,/nfs/isw/home,6,/nfs/isw/home,0,ksaipras
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,8,/nfs/isw/home,0,rrbadill
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,37,/nfs/isw/home,0,rghughal
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,cchan23
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,ashah
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,dolane
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,37,/nfs/isw/home,0,jujanuar
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,txdo
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,cyeoh5
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,prangana
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,jbao
0,0,0,0,0,0,0,isw,new_user,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,srpatil1
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,scho8
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,png6
0,0,0,0,0,0,0,isw,,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,19197
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,jmlewis1
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,38,/nfs/isw/home,0,jims
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,vkapur1
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,mmohan
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,rghattas
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,kflozier
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,klee32
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,hhlu
0,0,0,0,0,0,0,isw,,Unlimited,/nfs/isw/home,7,/nfs/isw/home,0,19169
0,0,0,0,0,0,0,isw,,Unlimited,/nfs/isw/home,3,/nfs/isw/home,0,19167
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,tmnguye2
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,sluei
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,schaudh
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,swong31
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,htrampur
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,vkrish9
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,sbirt
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,cseal
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,gayele
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,aelango
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,2,/nfs/isw/home,0,kakafli
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,mfoster
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,cnagpal
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,srobert1
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,cmozak
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,mhhirale
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,32,/nfs/isw/home,0,rsteiger
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,mshamann
0,0,0,0,0,0,0,isw,,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,19170
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,mtgebres
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,ktan28
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,bmpatel
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,kang3
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,pzlai
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,adlucier
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,dtsukerm
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,wma11
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,sjrobins
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,1,/nfs/isw/home,0,jhdoh
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,ckoek
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,rerayess
0,0,0,0,0,0,0,isw,intelall,Unlimited,/nfs/isw/home,31,/nfs/isw/home,0,bmihic
