AdminPermissions,AllocatorPermissions,AllowedPathPrefix,AllowedProperties,ApproversOnCreate,ApproversOnDataDelete,ApproversOnDelete,ApproversOnExtend,ApproversOnResize,AreasNum,AreasPrivateSize,AreasSharedSize,AreasSize,AreasSizeGB,AreasSizeTB,AreasUsage,AreasUsageGB,AreasUsageTB,AvailableSize,AvailableSizeGB,AvailableSizePerSharedPool,AvailableSizePerSharedPoolGB,AvailableSizePerSharedPoolTB,AvailableSizeTB,BusinessGroup,CachePermissions,Cell,DefaultGrace,DefaultPathPrefix,DefaultProperties,DiskSelectionStrategy,FSGroup,FSPermissions,FileSystemGroup,FileSystemPermissions,GlobalPathPrefix,LocalPathPrefix,MaxActiveAreas,MaxActiveSize,MaxDisabledPeriod,MaxDuration,MaxGrace,MaxSize,MemberResources,Permissions,Policies,Project,QSlot,ReplicatorPermissions,RequiredProperties,SharedPools,StodFSPermissions,TotalPrivateSize,TotalSharedSize,TotalSize,TotalSizeGB,TotalSizeTB,Type,User,ViewPermissions
aschaefe iszuca mjphelps mmielck aloss dleahy1 agorianx,,,,,,,,,50,16584390,0,16584390,16195.693,15.816,10309162,10067.541,9.832,0,0.0,0,0.0,0.0,0.0,SSG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,,pohly hbockhor napetrov shzwedle weigu ftitze wkrotzvo kdoertel,,,,,,,,0,0,0,0.0,0.0,Business Group,,
,,,,,,,,,12,2598138,0,2598138,2537.244,2.478,0,0.0,0.0,3752104,3664.164,0,0.0,0.0,3.578,TMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap04b:vol7 irnap04b:vol8 ,,,cavecreek,,,,,,8192204,0,8192204,8000.199,7.813,User,others,
gquinn mjphelps dleahy1,,/nfs/iir/disks,,,,,,,12,2598138,0,2598138,2537.244,2.478,2269264,2216.078,2.164,3752104,3664.164,0,0.0,0.0,3.578,TMG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,irnap04b:vol7 irnap04b:vol8 ,dmfitzge,,cavecreek,,,,,,8192204,0,8192204,8000.199,7.813,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,5128742,5008.537,0,0.0,0.0,4.891,TMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap03a:* irnap03b:* irefs02a.ir.intel.com:vol1 irnap04a:vol7 irnap04a:vol8 irnap04a:vol9 irnap04b:vol5 irnap04b:vo7 ,,,clanton,pe,,,,,33061210,0,33061210,32286.338,31.53,User,others,
,,,,,,,,,46,22689902,0,22689902,22158.107,21.639,0,0.0,0.0,5128742,5008.537,0,0.0,0.0,4.891,TMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap03a:* irnap03b:* irefs02a.ir.intel.com:vol1 irnap04a:vol7 irnap04a:vol8 irnap04a:vol9 irnap04b:vol5 irnap04b:vo7 ,,,clanton,,,,,,33061210,0,33061210,32286.338,31.53,User,others,
,,/nfs/iir/proj /nfs/iir/disks,,,,dleahy1,,,0,0,0,0,0.0,0.0,0,0.0,0.0,5128742,5008.537,0,0.0,0.0,4.891,TMG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,4096000,irnap03a:* irnap03b:* irefs02a.ir.intel.com:vol1 irnap04a:vol7 irnap04a:vol8 irnap04a:vol9 irnap04b:vol5 irnap04b:vo7 ,,,clanton,pe,,,,,33061210,0,33061210,32286.338,31.53,QSlot,,
iszuca sfrawley mjphelps dleahy1 gquinn,,/nfs/iir/proj /nfs/iir/disks,,,,dleahy1,,,46,22689902,0,22689902,22158.107,21.639,12377678,12087.576,11.804,5128742,5008.537,0,0.0,0.0,4.891,TMG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,4096000,irnap03a:* irnap03b:* irefs02a.ir.intel.com:vol1 irnap04a:vol7 irnap04a:vol8 irnap04a:vol9 irnap04b:vol5 irnap04b:vo7 ,jmoran2 postropo gcrowle1 pjwade pbhansal jtoomey mlangan dodonogh mherber2 bcahill columken klgoh1 gllogan cmcnickl dmurphy3,,clanton,,,,,,33061210,0,33061210,32286.338,31.53,Project,,
,,,,,,,,,3,880640,0,880640,860.0,0.84,0,0.0,0.0,3752104,3664.164,0,0.0,0.0,3.578,TMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap04b:vol7 irnap04b:vol8 ,,,coletocreek,,,,,,8192204,0,8192204,8000.199,7.813,User,others,
gquinn mjphelps dleahy1,,/nfs/iir/disks /nfs/iir/proj/coletocreek,,,,,,,3,880640,0,880640,860.0,0.84,590240,576.406,0.563,3752104,3664.164,0,0.0,0.0,3.578,TMG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,3072000,irnap04b:vol7 irnap04b:vol8 ,kmcgonig dmfitzge,,coletocreek,,,,,,8192204,0,8192204,8000.199,7.813,Project,,
,,,,,,,,,1,10,0,10,0.01,0.0,0,0.0,0.0,4166133,4068.489,0,0.0,0.0,3.973,TMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap06a:* irnap06b:* ,,,dt,,,,,,17498623,0,17498623,17088.499,16.688,User,others,
gquinn dleahy1,,/nfs/iir/proj,,,,,,,1,10,0,10,0.01,0.0,0,0.0,0.0,4166133,4068.489,0,0.0,0.0,3.973,TMG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,16384000,irnap06a:* irnap06b:* ,jtwohig tkuchta dprende1,,dt,,,,,,17498623,0,17498623,17088.499,16.688,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,9644875,9418.823,0,0.0,0.0,9.198,TMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap04a:vol3 irnap04a:vol4 irnap04a:vol5 irnap04a:vol6 irnap04a:vol7 irnap04a:vol8 irnap04a:vol9 irnap04b:vol3 irnap04b:vol4 irnap04b:vol5 irnap04b:vol6 ,,,dublin_bay,pe,,,,,37117831,0,37117831,36247.882,35.398,User,others,
,,,,,,,,,16,19358730,0,19358730,18905.01,18.462,0,0.0,0.0,9644875,9418.823,0,0.0,0.0,9.198,TMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap04a:vol3 irnap04a:vol4 irnap04a:vol5 irnap04a:vol6 irnap04a:vol7 irnap04a:vol8 irnap04a:vol9 irnap04b:vol3 irnap04b:vol4 irnap04b:vol5 irnap04b:vol6 ,,,dublin_bay,,,,,,37117831,0,37117831,36247.882,35.398,User,others,
,,/nfs/iir/proj /nfs/iir/disks,,,,dleahy1,,,0,0,0,0,0.0,0.0,0,0.0,0.0,9644875,9418.823,0,0.0,0.0,9.198,TMG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,4096000,irnap04a:vol3 irnap04a:vol4 irnap04a:vol5 irnap04a:vol6 irnap04a:vol7 irnap04a:vol8 irnap04a:vol9 irnap04b:vol3 irnap04b:vol4 irnap04b:vol5 irnap04b:vol6 ,,,dublin_bay,pe,,,,,37117831,0,37117831,36247.882,35.398,QSlot,,
iszuca sfrawley dleahy1 gquinn,,/nfs/iir/proj /nfs/iir/disks,,,,dleahy1,,,16,19358730,0,19358730,18905.01,18.462,5123781,5003.692,4.886,9644875,9418.823,0,0.0,0.0,9.198,TMG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,4096000,irnap04a:vol3 irnap04a:vol4 irnap04a:vol5 irnap04a:vol6 irnap04a:vol7 irnap04a:vol8 irnap04a:vol9 irnap04b:vol3 irnap04b:vol4 irnap04b:vol5 irnap04b:vol6 ,kjhyland jmoran2 postropo gcrowle1 gjwalsh pjwade pbhansal jtoomey mlangan dodonogh mherber2 bcahill columken klgoh1 gllogan cmcnickl dmurphy3,,dublin_bay,,,,,,37117831,0,37117831,36247.882,35.398,Project,,
,,,,,,,,,7,13312000,0,13312000,13000.0,12.695,0,0.0,0.0,4166133,4068.489,0,0.0,0.0,3.973,TMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap06a:* irnap06b:* ,,,fa24,,,,,,17498623,0,17498623,17088.499,16.688,User,others,
gquinn dleahy1,,/nfs/iir/proj,,,,,,,7,13312000,0,13312000,13000.0,12.695,2751678,2687.186,2.624,4166133,4068.489,0,0.0,0.0,3.973,TMG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,16384000,irnap06a:* irnap06b:* ,jtwohig tkuchta dprende1,,fa24,,,,,,17498623,0,17498623,17088.499,16.688,Project,,
,,,,,,,,,26,377532,0,377532,368.684,0.36,0,0.0,0.0,3752104,3664.164,0,0.0,0.0,3.578,TMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap04b:vol7 irnap04b:vol8 ,,,gsr,,,,,,8192204,0,8192204,8000.199,7.813,User,others,
gquinn mjphelps dleahy1,,/nfs/iir/proj /nfs/iir/disks,,,,,,,26,377532,0,377532,368.684,0.36,247050,241.26,0.236,3752104,3664.164,0,0.0,0.0,3.578,TMG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,irnap04b:vol7 irnap04b:vol8 ,gmurtagh tjmullen p6vector vbhutani,,gsr,,,,,,8192204,0,8192204,8000.199,7.813,Project,,
,,,,,,,,,1,276480,0,276480,270.0,0.264,0,0.0,0.0,3752104,3664.164,0,0.0,0.0,3.578,TMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,irnap04b:vol7 irnap04b:vol8 ,,,ivb,,,,,,8192204,0,8192204,8000.199,7.813,User,others,
gquinn mjphelps dleahy1,,/nfs/iir/proj,,,,,,,1,276480,0,276480,270.0,0.264,264672,258.469,0.252,3752104,3664.164,0,0.0,0.0,3.578,TMG,,,unlimited,/nfs/iir/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,irnap04b:vol7 irnap04b:vol8 ,gmurtagh p6vector vbhutani,,ivb,,,,,,8192204,0,8192204,8000.199,7.813,Project,,
,,,,,,,,,112,59493432,0,59493432,58099.055,56.737,23624363,23070.667,22.53,0,0.0,0,0.0,0.0,0.0,TMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,,,,,,,,,,0,0,0,0.0,0.0,Business Group,,
,,,,,,,,,9,5478450,0,5478450,5350.049,5.225,0,0.0,0.0,7484050,7308.643,0,0.0,0.0,7.137,UMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,tmnap01a.tm.intel.com:* tmnap01b.tm.intel.com:* ,,,clovertrail,,,,,,16918763,0,16918763,16522.229,16.135,User,others,
,,/nfs/tm/disks /nfs/tm/proj,,,,,,,9,5478450,0,5478450,5350.049,5.225,2118874,2069.213,2.021,7484050,7308.643,0,0.0,0.0,7.137,UMG,,,unlimited,/nfs/tm/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,tmnap01a.tm.intel.com:* tmnap01b.tm.intel.com:* ,,,clovertrail,,,,,,16918763,0,16918763,16522.229,16.135,Project,,
,,,,,,,,,5,2664448,0,2664448,2602.0,2.541,0,0.0,0.0,9217282,9001.252,0,0.0,0.0,8.79,UMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,ncnap01a.nc.intel.com:* ncnap01b.nc.intel.com:* ,,,medfield,,,,,,16852786,0,16852786,16457.799,16.072,User,others,
dleahy1,,/nfs/nc/disks /nfs/nc/proj,,,,,,,5,2664448,0,2664448,2602.0,2.541,1172208,1144.734,1.118,9217282,9001.252,0,0.0,0.0,8.79,UMG,,,unlimited,/nfs/nc/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,ncnap01a.nc.intel.com:* ncnap01b.nc.intel.com:* ,rdower lthiry,,medfield,,,,,,16852786,0,16852786,16457.799,16.072,Project,,
,,,,,,,,,2,4120576,0,4120576,4024.0,3.93,0,0.0,0.0,7661078,7481.521,0,0.0,0.0,7.306,UMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,tlnap01a:* tlnap01b:* tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* ,,,phonecrash,,,,,,22066894,0,22066894,21549.701,21.045,User,others,
,,/nfs/tl/disks /nfs/tl/proj,,,,,,,2,4120576,0,4120576,4024.0,3.93,3158871,3084.835,3.013,7661078,7481.521,0,0.0,0.0,7.306,UMG,,,unlimited,/nfs/tl/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,3072000,tlnap01a:* tlnap01b:* tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* ,,,phonecrash,,,,,,22066894,0,22066894,21549.701,21.045,Project,,
,,,,,,,,,1,1024000,0,1024000,1000.0,0.977,0,0.0,0.0,9217282,9001.252,0,0.0,0.0,8.79,UMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,ncnap01a.nc.intel.com:* ncnap01b.nc.intel.com:* ,,,pnparch,,,,,,16852786,0,16852786,16457.799,16.072,User,others,
dleahy1,,/nfs/nc/disks /nfs/nc/proj,,,,,,,1,1024000,0,1024000,1000.0,0.977,129128,126.102,0.123,9217282,9001.252,0,0.0,0.0,8.79,UMG,,,unlimited,/nfs/nc/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,ncnap01a.nc.intel.com:* ncnap01b.nc.intel.com:* ,atoubeau rdower lthiry,,pnparch,,,,,,16852786,0,16852786,16457.799,16.072,Project,,
,,,,,,,,,3,1536000,0,1536000,1500.0,1.465,0,0.0,0.0,7484050,7308.643,0,0.0,0.0,7.137,UMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,tmnap01a.tm.intel.com:* tmnap01b.tm.intel.com:* ,,,psi_sttp,,,,,,16918763,0,16918763,16522.229,16.135,User,others,
dleahy1,,/nfs/tm/disks /nfs/tm/proj,,,,,,,3,1536000,0,1536000,1500.0,1.465,72907,71.198,0.07,7484050,7308.643,0,0.0,0.0,7.137,UMG,,,unlimited,/nfs/tm/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,tmnap01a.tm.intel.com:* tmnap01b.tm.intel.com:* ,ttoropai,,psi_sttp,,,,,,16918763,0,16918763,16522.229,16.135,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,7661078,7481.521,0,0.0,0.0,7.306,UMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,tlnap01a:* tlnap01b:* tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* ,,,victoriawood,,,,,,22066894,0,22066894,21549.701,21.045,User,others,
sdischam dleahy1,,/nfs/tl/disks /nfs/tl/proj,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,7661078,7481.521,0,0.0,0.0,7.306,UMG,,,unlimited,/nfs/tl/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,tlnap01a:* tlnap01b:* tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* ,,,victoriawood,,,,,,22066894,0,22066894,21549.701,21.045,Project,,
,,,,,,,,,7,4540000,0,4540000,4433.594,4.33,0,0.0,0.0,7661078,7481.521,0,0.0,0.0,7.306,UMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,tlnap01a:* tlnap01b:* tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* tlnap03a.tl.intel.com:vol0 tlnap03a:* tlnap03b.tl.intel.com:vol2 ,,,xray,,,,,,22066894,0,22066894,21549.701,21.045,User,others,
,,/nfs/tl/disks /nfs/tl/proj,,,,,,,7,4540000,0,4540000,4433.594,4.33,2454487,2396.96,2.341,7661078,7481.521,0,0.0,0.0,7.306,UMG,,,unlimited,/nfs/tl/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,4096000,tlnap01a:* tlnap01b:* tlnap03a.tl.intel.com:* tlnap03b.tl.intel.com:* tlnap03a.tl.intel.com:vol0 tlnap03a:* tlnap03b.tl.intel.com:vol2 ,,,xray,,,,,,22066894,0,22066894,21549.701,21.045,Project,,
jdkarpin iszuca mjphelps dleahy1,,,,,,,,,27,19363474,0,19363474,18909.643,18.466,9106475,8893.042,8.685,0,0.0,0,0.0,0.0,0.0,UMG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,,jluomaah jkotka npetit jnikkane ptardy cgermond jhirvimi lthiry clecomtx plems sdischam skaajas1 ajamart meskola bboiteu1 plemoine,,,,,,,,0,0,0,0.0,0.0,Business Group,,
,,,,,,,,,1,1024000,0,1024000,1000.0,0.977,0,0.0,0.0,21943,21.429,0,0.0,0.0,0.021,VCG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,gkefs01a.igk.intel.com:vol7 ,,,Broadwell,,,,,,3247554,0,3247554,3171.439,3.097,User,others,
jdkarpin,,/nfs/igk/disks,,jdkarpin iszuca,,jdkarpin iszuca,jdkarpin iszuca,jdkarpin iszuca,1,1024000,0,1024000,1000.0,0.977,834132,814.582,0.795,21943,21.429,0,0.0,0.0,0.021,VCG,,,unlimited,/nfs/igk/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,1024000,gkefs01a.igk.intel.com:vol7 ,mkolakow,,Broadwell,,,,,,3247554,0,3247554,3171.439,3.097,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,VCG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,asim,,,,,,42441470,0,42441470,41446.748,40.475,User,others,
,,/nfs/upc/disks,,jvaquero,,jvaquero,jvaquero,jvaquero,0,0,0,0,0.0,0.0,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,VCG,,,unlimited,/nfs/upc/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,asim,,,,,,42441470,0,42441470,41446.748,40.475,Project,,
,,,,,,,,,0,0,0,0,0.0,0.0,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,VCG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,axel,,,,,,42441470,0,42441470,41446.748,40.475,User,others,
,,/nfs/upc/disks,,jvaquero,,jvaquero,jvaquero,jvaquero,0,0,0,0,0.0,0.0,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,VCG,,,unlimited,/nfs/upc/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,axel,,,,,,42441470,0,42441470,41446.748,40.475,Project,,
,,,,,,,,,6,834560,0,834560,815.0,0.796,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,VCG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,bssad,,,,,,42441470,0,42441470,41446.748,40.475,User,others,
,,/nfs/upc/disks,,jvaquero,,jvaquero,jvaquero,jvaquero,6,834560,0,834560,815.0,0.796,600143,586.077,0.572,15077953,14724.563,0,0.0,0.0,14.379,VCG,,,unlimited,/nfs/upc/disks,,SpareRelative,,owner:read write execute group:read write execute all:none  sticky,,owner:read write execute group:read write execute all:none  sticky,,,unlimited,unlimited,unlimited,unlimited,unlimited,2048000,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,jgago mfernan3,,bssad,,,,,,42441470,0,42441470,41446.748,40.475,Project,,
,,,,,,,,,1,51200,0,51200,50.0,0.049,0,0.0,0.0,15077953,14724.563,0,0.0,0.0,14.379,VCG,,,unlimited,,,SpareRelative,,owner:read write execute group:read execute setid all:none ,,owner:read write execute group:read execute setid all:none ,,,unlimited,unlimited,unlimited,unlimited,unlimited,unlimited,spnap01a.upc.intel.com:* spnap01b.upc.intel.com:* ,,,dpg,,,,,,42441470,0,42441470,41446.748,40.475,User,others,
